"epoch","loss","lr","part","step","time","murmur_accuracy","murmur_auprc","murmur_auroc","murmur_cost","murmur_f_measure","murmur_weighted_accuracy","neg_weighted_cost","outcome_accuracy","outcome_auprc","outcome_auroc","outcome_cost","outcome_f_measure","outcome_weighted_accuracy"
17.0,0.6647769808769226,0.0012593754326783576,"train",1840.0,"2022-08-11 10:41:05.696586","","","","","","","","","","","","",""
17.0,0.8378930687904358,0.0012776315460400105,"train",1860.0,"2022-08-11 10:41:10.367566","","","","","","","","","","","","",""
17.0,0.6067426204681396,0.0012957965610494887,"train",1880.0,"2022-08-11 10:41:15.132164","","","","","","","","","","","","",""
17.0,0.7067376971244812,0.0013138635139725474,"train",1900.0,"2022-08-11 10:41:19.776638","","","","","","","","","","","","",""
17.0,0.767894983291626,0.0013318254786679937,"train",1920.0,"2022-08-11 10:41:24.514478","","","","","","","","","","","","",""
17.0,"","","train",1926.0,"2022-08-11 10:41:35.528481",0.9229862475442043,0.8925987046379131,0.9008360576174634,23331.79623227755,0.8540618790271806,0.8488399904329108,-16456.427968527343,0.668762278978389,0.7889055593731082,0.7843065161185072,9581.059704777139,0.659213993886792,0.7934478625649221
17.0,"","","val",1926.0,"2022-08-11 10:41:38.890907",0.911353032659409,0.8904909307362159,0.8999734466277225,23570.340311051466,0.8371739680931882,0.8372530573847601,-17615.445518871427,0.5489891135303266,0.6635508877700181,0.6502616786198876,11660.550726691385,0.5361442786069651,0.6789333333333334
18.0,0.7220239639282227,0.0013496755692428849,"train",1940.0,"2022-08-11 10:41:43.870405","","","","","","","","","","","","",""
18.0,0.8785265684127808,0.0013674069426923062,"train",1960.0,"2022-08-11 10:41:48.515768","","","","","","","","","","","","",""
18.0,0.6672038435935974,0.001385012801522701,"train",1980.0,"2022-08-11 10:41:53.275380","","","","","","","","","","","","",""
18.0,0.7534894943237305,0.0014024863963577562,"train",2000.0,"2022-08-11 10:41:57.890762","","","","","","","","","","","","",""
18.0,0.7149998545646667,0.0014198210285258411,"train",2020.0,"2022-08-11 10:42:02.609697","","","","","","","","","","","","",""
18.0,"","","train",2033.0,"2022-08-11 10:42:16.228243",0.9284872298624754,0.8979056397618208,0.9127759768504559,25862.971621916862,0.8503475165939497,0.815833532647692,-19495.800603592223,0.7371316306483301,0.8193699794539069,0.8216057454160757,13128.62958526758,0.7294807733465145,0.6355040617925156
